,Unnamed: 0,speaker,text,code
173430,173430,B,Uh-huh.,b
173431,173431,B,Uh-huh.,b
173432,173432,A,"Um,",%
173433,173433,B,"Well, that's good.",ba
173434,173434,A,"so I can record some things from her and, you know, get cassettes and record off other ones or off the radio if I want to",sd
173435,173435,A,"but but, uh, I just haven't gone to C D yet.",sd
173436,173436,B,Uh-huh.,b
173437,173437,B,"Why, we haven't either,",sd
173438,173438,B,"but we, you know, we like the, the idea of having great extra quality, you know, in your music and things.",sd
173439,173439,A,Uh-huh.,b
173440,173440,B,"But, but I'm satisfied to just have what I've been used to, not have to think about the great financial sacrifice that that would be, to suddenly try to switch over to all C D or something.",sd
173441,173441,A,Uh-huh.,b
173442,173442,A,Uh-huh.,b
173443,173443,B,"But I know one thing that has colored my music choice is when we had children, um, I really started to think about what kind of television programs I was watching, and what kind of music I was listening to and activities",sd
173444,173444,A,Right.,b
173445,173445,A,Uh-huh.,b
173446,173446,B,"because, um, you know, I just didn't want them to be exposed to a lot of things,",sd
173447,173447,B,"and a lot of the, lot of the songs have some lyrics that, um I just wasn't pleased with, you know.",sd
173448,173448,A,"Oh, yeah",b
173449,173449,A,"And they get worse and worse, too.",sd
173450,173450,B,Uh-huh.,b
173451,173451,B,"And so I really think we've tried to tone down our taste there to make, uh, you know, our children not be exposed to so many negative things so early in life.",sd
173452,173452,A,Uh-huh.,b
173453,173453,A,Uh-huh.,b
173454,173454,A,"Well, that's amazing how I used to, when I was in college, I used to have the stereo on all the time or I had on M T V or something,",sd
173455,173455,B,Uh-huh.,b
173456,173456,A,"but ever since I've been out of college, I guess over the last several years, I listen to the stereo less and less.",sd
173457,173457,A,"Now I, I will turn on,",sd
173458,173458,A,I've got a small jam box in my bathroom.,sd
173459,173459,A,I'll turn that on while I'm in the shower and while I'm getting ready because there's really not much else I can do,sd
173460,173460,B,Uh-huh.,b
173461,173461,A,"and it's kind of boring standing there, putting on makeup, so I'll turn the radio on",sd
173462,173462,A,"and, and then I listen to it when I'm in the car driving to work because, again, there's, you know, there's nothing else going on.",sd
173463,173463,B,Right.,b
173464,173464,A,I might as well listen to the radio while I'm driving to work.,sd
173465,173465,B,Right.,b
173466,173466,A,"But other than that, I've, I really don't, I don't listen to the radio or even to my albums or cassettes or anything very often anymore.",sd
173467,173467,A,"I guess I'm just too busy doing other things that it's too much trouble to get up and go decide what I want to listen to, and put it on the, on the turntable.",sd
173468,173468,A,"I don't know,",sd
173469,173469,A,"I just don't, don't bother to do it very much anymore.",sd
173470,173470,B,"Yes,",b
173471,173471,B,I know what you mean.,sd
173472,173472,B,"I, I know my husband, he, um, plays an instrument",sd
173473,173473,B,and he played in the band when he was in college and in high school,sd
173474,173474,A,Uh-huh.,b
173475,173475,B,"and so he has a lot of all different kinds of music,",sd
173476,173476,B,"and he goes out of his way to play marching band music, or like you say, jazz or classical to the children to, to give them some exposure to different kinds of music.",sd
173477,173477,A,Uh-huh.,b
173478,173478,A,Uh-huh.,b
173479,173479,B,And I think that's really good because they're learning to like all different kinds,sd
173480,173480,B,"and,",%
173481,173481,A,That's good.,ba
173482,173482,A,What instrument does he play?,qw
173483,173483,B,"He plays the,",sd
173484,173484,B,it's a euphonium.,sd
173485,173485,B,"It's like a small, a really small, not a tuba, but I",sd
173486,173486,B,it's hard to explain,sd
173487,173487,A,Uh-huh.,b
173488,173488,B,I never had known anyone to play one before.,sd
173489,173489,A,"Uh-huh,",b
173490,173490,A,I've never heard of that.,sd
173491,173491,B,"But it's kind of like a small, small tuba but it's not the kind that sits up on your shoulder.",sd
173492,173492,A,Uh-huh.,b
173493,173493,B,"But it's a cross between a tuba and, and an, and, you know, a horn.",sd
173494,173494,B,It's a brass instrument.,sd
173495,173495,A,Uh-huh.,b
173496,173496,B,"So he plays that and, and a little bit of piano",sd
173497,173497,B,"and but he has some real fond memories of marching band and concert band type activities,",sd
173498,173498,A,Uh-huh.,b
173499,173499,A,Uh-huh.,b
173500,173500,B,and he thinks that would be good for the kids,sd
173501,173501,A,"Uh-huh,",b
173502,173502,A,"oh, I'm sure it is.",sv
173503,173503,A,I'm sure it is.,sv
173504,173504,A,I was exposed to a lot of music when I was younger.,sd
173505,173505,A,"I,",%
173506,173506,A,"my parents had me take piano lessons for eight years,",sd
173507,173507,B,Uh-huh.,b
173508,173508,A,"and, so I was, I was a real good piano player,",sd
173509,173509,A,but then I got interested in a lot of other things,sd
173510,173510,A,and I got real involved in many things,sd
173511,173511,A,"and, and now I don't have a piano in my apartment or anything.",sd
173512,173512,A,"I could sit back down and play a few things, but not like I used to be able to.",sd
173513,173513,B,Uh-huh.,b
173514,173514,A,It's kind of sad that I've let that slip away.,sv
173515,173515,B,Uh-huh.,b
173516,173516,A,"And I took guitar lessons, I think, for one or two years,",sd
173517,173517,A,"and, uh, that was about the same time I was taking piano.",sd
173518,173518,A,And then I got too busy in high school to really keep up with it between homework and ...,sd
173519,173519,A,Are you a T I,qy
173520,173520,B,"Uh, yeah,",ny
173521,173521,B,I am.,sd
173522,173522,A,"Oh, good.",bk
173523,173523,B,"Yeah,",b
173524,173524,B,"yeah,",b
173525,173525,B,"I've been, uh,",%
173526,173526,A,"Yeah,",b
173527,173527,A,"uh, she had a hard time getting a few folks, uh,",sd
173528,173528,A,"I thought, well every, all these T I have gone home, uh,  at one o'clock on Friday.",sd
173529,173529,B,"I, uh,",%
173530,173530,B,"It is Friday,",sd
173531,173531,B,"yeah,",b
173532,173532,B,that's for sure.,ba
173533,173533,B,"Well, uh, I guess,",%
173534,173534,B,I'm trying to think the last thing I did to a car.,sd
173535,173535,A,"I, I, I do it a lot.",sd
173536,173536,A,"I have,",%
173537,173537,A,I kind of worked my way through college as a mechanic as a kid.,sd
173538,173538,B,"Oh, wow.",ba
173539,173539,B,Okay.,b
173540,173540,A,"Uh, so, and my father and brother were in it",sd
173541,173541,A,"and, and my brother's still in it.",sd
173542,173542,A,"And I had periods when I didn't do anything,",sd
173543,173543,A,"but in the last ten years I've, uh, my car doesn't go to a shop, you know,",sd
173544,173544,A,"it, it,",%
173545,173545,B,Uh-huh.,b
173546,173546,A,I just do it all.,sd
173547,173547,A,"Do,",%
173548,173548,A,"I, uh,",%
173549,173549,A,"there's hardly anything that, other than putting tires on, that I'll do.",sd
173550,173550,A,"I did take it to a transmission place to put in a new transmission but,  I change the oil and transmission",sd
173551,173551,B,Yeah.,b
173552,173552,B,Sure.,b
173553,173553,A,"and, uh, uh, I do, essentially do it all.",sd
173554,173554,A,"I don't know, uh, uh, if there's anything specific.",sd
173555,173555,A,"In fact, I could advise people, uh,",sd
173556,173556,A,I happen to be a M E besides.,sd
173557,173557,A,But I do it for fun really and to save money.,sd
173558,173558,B,Uh-huh.,b
173559,173559,B,Right.,b
173560,173560,B,Right.,b
173561,173561,A,And I guess that's diversion.,sd
173562,173562,A,"Uh, I, I've, I've tried a few groups, uh, you know, where you,",sd
173563,173563,A,I can recommend it for people to take their cars.,sd
173564,173564,A,Like I think Sears is probably the best place,sv
173565,173565,B,Yeah.,b
173566,173566,A,"because,  I've heard, when I used to go there and when I,",sd
173567,173567,B,Yeah.,b
173568,173568,A,"I just overheard what they did for me, very little because I didn't take it that much.",sd
173569,173569,A,But what I heard them tell other people was always right.,sd
173570,173570,B,Right.,b
173571,173571,A,"You know, when I sat there, I, you know, I dropped my car off for tires or something like that.",sd
173572,173572,B,Right.,b
173573,173573,A,"And so I respect,",sd
173574,173574,A,they seem to actually have mechanics there.,sd
173575,173575,B,Yeah,b
173576,173576,B,yeah.,b
173577,173577,A,"I was pretty impressed with Western Auto,",sd
173578,173578,A,"but they didn't do a great job of changing my transmission, uh, oil last time.",sd
173579,173579,A,"And when when I did it the next time, I realized the filter was loose and everything,",sd
173580,173580,B,Really?,bh
173581,173581,A,and I didn't like it.,sd
173582,173582,A,So I'm just doing it all myself.,sd
173583,173583,A,"I, I,",%
173584,173584,B,Yeah.,b
173585,173585,B,"That's, that's the aggravating thing.",sv
173586,173586,B,"Yeah,",%
173587,173587,B,"I, I try to do as much as I can.",sd
173588,173588,B,"I, uh, I grew up on farm so I've got that, uh, you know, take care of yourself attitude.",sd
173589,173589,A,You had to do it.,sv
173590,173590,A,"Yeah,",%
173591,173591,A,right.,%
173592,173592,B,"And, uh, oh, I've done, I've done various things.",sd
173593,173593,B,"I've got an, I've got an eighty-three T Bird",sd
173594,173594,B,"and I've, I've changed out, uh, heater core and,  uh, oh, timing belts and things like that.",sd
173595,173595,A,Oh.,b
173596,173596,A,Uh-huh.,b
173597,173597,B,"Um, I guess the last thing I took to anybody to have done was on my wife's car, um, when we went in for inspection.",sd
173598,173598,A,Uh-huh.,b
173599,173599,B,"It didn't, it didn't quite pass.",sd
173600,173600,A,Yeah.,b
173601,173601,B,"So we had to have, uh,",sd
173602,173602,B,"that's, uh, that's a Mustang with a two barrel carburetor on it.",sd
173603,173603,A,Uh-huh.,b
173604,173604,B,"And they had to do some adjustments on that and of course it had never been adjusted so they had to pull it off and pull all the plugs out, to get to it.",sd
173605,173605,A,"Oh, yeah.",b
173606,173606,B,"And, uh,",%
173607,173607,A,"Well, you like Fords, apparently, huh?",qy
173608,173608,B,"Yeah,",ny
173609,173609,B,yeah.,ny
173610,173610,B,"I've, uh, I'm kind of stuck on them right now, I guess.",sd
173611,173611,B,"But, you know, that's,",%
173612,173612,B,it's partially because I can work on them.,sd
173613,173613,B,"That's, uh,  that's, that's, that's a big part of my decision.",sd
173614,173614,A,Yeah.,b
173615,173615,B,"But, uh, yeah,",%
173616,173616,B,"we ran into some problems with, uh, having them to work on that carburetor.",sd
173617,173617,B,"I mean, they get, they got everything tuned up right, you know.",sd
173618,173618,B,"But they,",%
173619,173619,B,"we got, I got it home,",sd
173620,173620,B,"and, uh, and they had left the, uh, oil uh, cap off and it was rubbing on a belt",sd
173621,173621,A,Really?,bh
173622,173622,B,and it rubbed a notch in that.,sd
173623,173623,A,My goodness.,ba
173624,173624,B,"little things like that, that really start to aggravate you.",sv
173625,173625,B,"That, that's a lot of the reason I do my own stuff.",sd
173626,173626,A,Yeah.,b
173627,173627,A,"I always wonder when you have little things like that happen, why, even here at T I, why we don't inspect, I'm in facilities, why we don't inspect areas and, and guarantee it so to speak. Uh,",sd
173628,173628,B,Uh-huh.,b
173629,173629,A,we always fix things and put things in and walk away.,sd
173630,173630,A,"We,",%
173631,173631,A,there needs to be a time of inspection and check out.,sv
173632,173632,A,"And, and thing like that with a car,",%
173633,173633,A,there ought to be someone there that inspects it before it's turned.,sv
173634,173634,A,"There ought to be an inspector or quality insurance guy after, after an oil change, you know.",sv
173635,173635,B,that's right.,ba
173636,173636,A,"Just in case, uh, they didn't put the oil in or whatever.",sv
173637,173637,B,Sure.,b
173638,173638,B,"Yeah,",b
173639,173639,A,"I, I always wonder about that when, when someone does repairs or little things like that, uh,",sd
173640,173640,B,"Any, anything that gets, that, that's in a, gets to be an, an assembly line type operation,",sd
173641,173641,B,"you're, you're always risking that.",sv
173642,173642,B,"If there's, too many people that get their hands on one little project, you know, that things, they're, you get, you miss that overlap sometimes,",sv
173643,173643,A,Yeah.,b
173644,173644,B,"and, and they miss things.",sv
