,speaker,text,code
182134,A,"I think that, uh, all of us could use one electric car right now, I mean, today, because I think, uh, you said people drive forty miles and fifty whatever,",sv
182135,A,"yeah,",b
182136,A,when you go to trips and all you can have one gasoline car,sd
182137,A,"but I think we all could, in a family, say, have an electric car where my, one of my daughters or my wife, my wife, she could use one now if they had one, you know, because they, she don't even, she doesn't put fifty miles a day on the car.",sd
182138,B,"I think it's, no, it's alcohol vehicles that they're testing .",sd
182139,A,"No,",aa
182140,A,"no,",aa
182141,A,you're right.,sv
182142,A,"I, I have seen them",sd
182143,A,"but, uh, they have a battery car.",sd
182144,B,"But they suppose,",sd
182145,A,"Uh, I went to the auto show this past week",sd
182146,A,"and they did not endorse,",sd
182147,A,"now that I think of it,",sd
182148,A,"and I was so interested in the auto show I didn't think to ask anybody,",sd
182149,A,there were no electric cars.,sd
182150,A,I was surprised,sd
182151,A,but now that you just mentioned that.,sd
182152,B,Huh.,%
182153,B,"Well, the ROAD and TRACK was talking about that this, apparently General Motors has some, uh,",sd
182154,B,they apparently think they're close.,sd
182155,A,Yeah.,b
182156,A,"I, I think, uh, there could be a lot of",sv
182157,A,I,%
182158,A,"people close this is really,",sv
182159,A,"we're, we're nine years away or less, I guess, from the next century and I think,",sd
182160,B,"Well, there's still a lot of research,",sd
182161,B,"I was over in, in the research lab a couple, I guess, it's been about a month ago",sd
182162,B,"and saw this, research it was a little light that says solar, solar powered research.",sd
182163,A,"Yeah,",b
182164,A,"they've got a, they've got a area over in, the S M building too which is, uh,",sd
182165,A,"but it's a solar, uh,",sd
182166,A,"it's for, uh,",sd
182167,A,gots some money from a power company,sd
182168,A,"and it's probably more generating power for, you know, uh, electricity, a hundred and twenty volt or whatever.",sd
182169,B,Yeah.,b
182170,B,"Well, do you work in that C building?",qy
182171,A,"No,",nn
182172,A,I'm actually in the south building,sd
182173,A,"but, uh,",%
182174,B,"Oh, I'm at ,",sd
182175,A,"I was, uh, I'm the facility",sd
182176,A,"so I've been in all, most of the buildings anyway.",sd
182177,B,"Oh, well, I'm in, I'm in the C building,",sd
182178,B,"been there for, all my life.",sd
182179,A,"Oh, yeah,",b
182180,A,"well, the, the solar area is right, right around from the auditorium now.",sd
182181,A,"And it,",%
182182,A,"they've got several different, uh, areas where they're called solar lab.",sd
182183,A,"It's, right there on the first floor you look, walk by there.",sd
182184,B,Huh.,b
182185,B,"Well, that's been a",%
182186,B,"I know the focal plain array is they were taking space to, a long time.",sd
182187,A,"Yeah,",b
182188,A,"but the solar project, you know, T I's been into it for years,",sd
182189,A,"and I guess it's just not, uh, economical yet because of the other fuels.",sd
182190,B,"Well, the problem is that gas at a dollar a gallon, you know, who wants to,",sv
182191,B,"yeah,",b
182192,B,"I mean, we want to not pollute,",sv
182193,B,"but, uh, at a dollar a gallon, uh, it's hard to beat, the amount of energy you get from, uh,",sv
182194,A,Yeah.,b
182195,A,I've seen some.,sd
182196,A,I think,%
182197,A,then again I'm surprised now I didn't think they'd asked anybody when I was in the auto show.,sd
182198,A,"There was nothing, uh,",sd
182199,A,"and there was no, place for air pollution or companies or anyone there.",sd
182200,A,It was just pure automobiles.,sd
182201,B,"Well, I thought I saw an ad for Volkswagen that had an alcohol,",sd
182202,A,There?,qy
182203,B,they had one with spots on it and something.,sd
182204,A,Huh.,%
182205,B,I didn't go,ng
182206,B,but,%
182207,B,"it was showing they,",%
182208,B,"I mean, uh,",%
182209,A,"I didn't see,",sd
182210,B,an article.,sd
182211,A,did you go?,qy
182212,B,"No,",nn
182213,B,"I didn't,",sd
182214,A,Oh.,bk
182215,B,"I didn't go,",sd
182216,B,so. I,%
182217,A,"Uh, I was, uh, quite impressed with all the cars, you know,",sd
182218,A,the engines are so much smaller now and everything,sd
182219,A,"and they're, they all have brand new engines, even General Motors, uh,",sd
182220,A,very few,sd
182221,A,"only the Caprice and them and the Cadillac had eight, uh, the old V-eights,",sd
182222,A,"they're all brand new engines,",sd
182223,A,"uh, of course, they're burning gasoline, of course.",sd
182224,B,They've done a lot.,sd
182225,A,"Yeah,",b
182226,A,"and, uh, whether, you know,",%
182227,A,"that's one way, you know, uh, uh,",%
182228,A,"on air pollution I, I, I don't know if the automobiles are the biggest contributor or not really.",sv
182229,A,"They've got catalytic converters,",sd
182230,A,"everyone seem to have gone to that, whether they last, uh, and do a good job",sd
182231,A,"and now that they, the inspection systems are analyzing that, uh,",sd
182232,A,"well, what do you think if you're in that, you know, if you're concerned about that,",qo
182233,B,"Well,",%
182234,A,"I mean, if you're, you're, you're knowledgeable on that.",qw^d
182235,B,"Well, they, uh,",%
182236,B,it's interesting though because my cars are older,sd
182237,B,"and so I didn't have to,",sd
182238,B,"if you live in Dallas County you have to have your, have to have it checked",sd
182239,B,"and it's ,",%
182240,B,"I had a friend with a Fiero that, uh, they tried and tried and tried and had all kinds of terrible getting that pinned",sd
182241,B,"and, so, apparently ...",%
182242,A,Okay.,"fo_o_fw_""_by_bc"
182243,B,"Well, I just got back from taking my little girl to her Brownie meeting,",sd
182244,B,"and then we had this whole can, uh, a bag filled full of cans",sd
182245,A,Uh-huh.,b
182246,B,and they've been recycling at their school.,sd
182247,B,"Well, she wanted me to just wait and let her dump them off tomorrow.",sd
182248,A,Uh-huh.,b
182249,B,But they were filled with beer cans,sd
182250,A,Hm,b
182251,B,"and I hated to take a big old sack, I mean, one time, I mean, like a lawn bag full of them.",sd
182252,A,Uh-huh.,b
182253,B,"Like I,",%
182254,B,"no,",%
182255,B,we'll just taking them up there and put them in the bins anyway.,sd
182256,A,Uh-huh.,b
182257,B,"They had tickets at their school that they recycle either newspapers or cans,",sd
182258,B,and I think that's all.,sd
182259,A,Oh.,b
182260,B,"speaking in the Okay,",t3
182261,B,and they're taking the money that they earn to plant trees.,sd
182262,A,"Oh, that's a good idea.",ba
182263,B,"Yeah,",b
182264,B,"and they've got their bins that stay there,",sd
182265,B,"and they've decorated real cute, you know, with a bunch of big old flowers and stuff.",sd
182266,A,Uh-huh.,b
182267,B,So they're getting into it.,sd
182268,B,"I don't know what they get for the tickets, though.",sd
182269,B,"to someone off the What do you get for the tickets, if you bring stuff?",t3
182270,B,"Oh, the class that gets the most tickets gets a party",sd
182271,A,"Oh, that's good.",ba
182272,B,"It's not bad, yeah.",aa
182273,A,"Um, I know,",^h
182274,A,"we to someone off um, we, we are kind of getting into recycling now.",sd
182275,A,"I'm in college,",sd
182276,A,"and I live in a dorm,",sd
182277,A,and we recycle paper.,sd
182278,B,Uh-huh.,b
182279,A,"And I know that there's a glass plant up here,",sd
182280,A,"and they recycle glass,",sd
182281,A,"and, you know, we recycle old aluminum cans and all that kind of stuff.",sd
182282,B,So in each of the dorms you have a place for that?,qy
182283,A,Uh-huh.,ny
182284,B,That's really good.,ba
182285,A,Uh-huh.,b
182286,A,Yeah.,b
182287,A,"And then when our dorm,",sd
182288,A,"whenever our bins are all filled up, we take them and turn them in,",sd
182289,A,and then we get money for that.,sd
182290,B,"For the dorm,",qy^d
182291,B,and who decides what you do with it?,qw
182292,A,"Yeah,",ny
182293,A,"we just put, you know, we just keep it with the dorm.",sd
182294,B,And what do they do with it?,qw
182295,A,"Well, we buy things for the dorm, whatever the dorm needs, you know.",sd
182296,A,"Like we have access to a microwave and an oven if we want to cook things,",sd
182297,A,"and then we buy, like, cooking equipment and stuff.",sd
182298,B,Uh-huh.,b
182299,A,"Or we play games, like board games.",sd
182300,A,We buy board games.,sd
182301,A,"You know, it's just different things, whatever, you know,",sd
182302,A,"we vote on it,",sd
182303,A,"and whatever the dorm would want, that's what we buy.",sd
182304,B,"Well, I graduated from college in nineteen seventy-two,",sd
182305,A,Uh-huh.,b
182306,B,"And we were just, um, not aware that this was a problem, that we ever would need to recycle.",sd
182307,A,Yeah.,b
182308,B,"Of course, you just threw it away.",sd
182309,A,Uh-huh.,b
182310,B,"So, a little different.",sd
182311,B,"And I wanted to do this thing that you can get through Target, to recycle.",sd
182312,B,"I had my school do it,",sd
182313,B,"but my principal said since we're doing this thing called Operation Desert Shield, we're sending letters to all these servicemen and making video tapes and all that",sd
182314,A,Yeah.,b
182315,B,"The whole school, you know,",sd
182316,B,"it was just this big project,",sd
182317,B,she didn't want to get into that.,sd
182318,B,"And I could do it in the center,",sd
182319,B,and I just never got around to it.,sd
182320,B,"But, it's like a club,",sd
182321,B,you know about that?,qy
182322,A,No.,nn
182323,B,"A little boy that had died of leukemia, I think,",sd
182324,B,"and he had started this, um, save the environment club.",sd
182325,A,Oh.,b
182326,B,And his mother is carrying this on.,sd
182327,B,"And you can get the information to set it up, you know and join,",sd
182328,A,Uh-huh.,b
182329,B,"you don't have to join it as a group or anything, I don't guess.",sd
182330,A,"Oh, that'd be",%
182331,B,But you could start your own anyway.,sd
182332,B,"Get a pamphlet,",sd
182333,A,"Is that what this target is,",qy
182334,A,"what you're,",%
182335,B,Do you all have Target stores up there?,qy
182336,A,No.,nn
182337,B,No.,bk
182338,A,Huh-uh.,b
182339,B,That's a department store.,sd
182340,A,Oh.,b
182341,B,"Kind of like K Mart except it's a little better than what K Mart sells, I think.",sd
182342,A,Uh-huh.,b
182343,A,Oh.,b
182344,A,"I would like,",sd
182345,A,let's start up a Target.,sd
182346,A,No.,%
182347,A,"Um, I don't really know any other recycling that they do.",sd
182348,B,"So, you're not you're not having it picked up at your houses or anything.",qy^d
182349,A,No.,nn
182350,A,"No,",nn
182351,A,huh-uh.,nn
182352,A,We have to take it to a recycling place.,sd
182353,B,Huh.,b
182354,B,"Now in some of the towns around us, they're already picking up the newspapers.",sd
182355,A,Uh-huh.,b
182356,B,"Well, they're doing that here, too, now that I think about it voice in Once every so many weeks,",sd
182357,B,"and you have to pull out all the slicks,",sd
182358,B,and you have to wrap them up with string.,sd
182359,A,Oh.,b
182360,B,"And, I think that's all they're picking up.",sd
182361,B,"But you know, like in Minnesota, they've got their bins where you put plastics and your bottles.",sd
182362,A,"Oh, I didn't know that.",sd
182363,B,"Yeah,",b
182364,B,"because my brother-in-law lives in Minnesota,",sd
182365,B,"and they're are just nice, plastic bins,",sd
182366,B,"and you fill them up and put them out with your other trash,",sd
182367,B,and they pick them up.,sd
182368,A,Um. I never heard of that in,sd
182369,B,Do you all have can banks?,qy
182370,A,"Um, not that I know of",no
182371,B,No?,qy
182372,A,No.,nn
182373,B,in I,%
182374,B,"a big old bin,",sd
182375,B,"and you just feed your cans slowly into the slot,",sd
182376,B,"and your money comes out, you know, every once in a while, for however much poundage you've got.",sd
182377,B,And if you keep feeding it until the light goes off. And you get instant cash.,sd
182378,A,Oh my gosh.,ba
182379,B,"But they had one that I was putting my stuff in,",sd
182380,B,"and I went to take some today,",sd
182381,B,and it was gone.,sd
182382,A,Um.,b
182383,B,I don't know.,b
182384,B,But I located another one today on the way to work.,sd
182385,A,"Yeah,",b
182386,A,"uh, we have places where we go",sd
182387,A,"and we, what we do is we unload our cans.",sd
182388,A,"It's like a conveyor belt,",sd
182389,A,and the belt separates the aluminum ones from the steel ones because it has a magnet on it.,sd
182390,A,"And then they weigh, uh, your aluminum cans,",sd
182391,A,and then you get money for your aluminum cans.,sd
182392,B,But they don't give you for the other.,qy^d
182393,A,No.,nn
182394,A,"But now they're going to start giving us money for the other ones, too.",sd
182395,A,"Before, they didn't.",sd
182396,A,But I know they're going to start now.,sd
182397,B,Uh-huh.,b
182398,B,"Well they're certain places, you know, where down there you can take your leaded cans.",sd
182399,B,But I don't know where they are.,sd
182400,B,They publish it in the newspaper if you wanted to get into it.,sd
182401,A,Uh-huh.,b
182402,B,I don't know.,b
