,speaker,text,code
187551,B,So I'm pretty much in the same category as what you're looking at.,sd
187552,A,Yeah.,b
187553,A,"Well, we, we tried for a while to take a news magazine.",sd
187554,A,We took NEWSWEEK,sd
187555,B,Uh-huh.,b
187556,A,and I think we took it especially just during the war to kind of catch up on everything and have it be digested.,sd
187557,B,Sure.,b
187558,A,But we've kind of discontinued that right now,sd
187559,B,Yeah.,b
187560,A,"and we've, we're going to start taking that, uh, U S NEWS, uh, newspaper. U S A TODAY,",sd
187561,A,I think it.,sd
187562,B,"Yeah,",b
187563,B,"yeah,",b
187564,B,I've had TIME before.,sd
187565,A,Yeah.,b
187566,B,"I think with that what happens is, uh, it's interesting to read",sd
187567,A,Uh-huh.,b
187568,B,but you kind of just put the magazine away,sv
187569,B,"and you never read it again unless there's some big article in there that you're going to keep for your kids,",sv
187570,A,That's right.,ba
187571,B,"but,",%
187572,A,That's exactly right.,aa
187573,A,I did the same thing.,sd
187574,A,We saved the ones from the election,sd
187575,A,and we saved the ones from the war and one from the earthquake.,sd
187576,B,"Yeah,",aa
187577,B,exactly it sounds exactly like what we did,sv
187578,A,And then,%
187579,A,"and,",%
187580,B,we just saved everything we could for our daughter,sd
187581,A,Uh-huh.,b
187582,B,"but, uh that's pretty similar,",sd
187583,A,Uh-huh.,b
187584,B,"but I find that with these COUNTRY magazines, I keep going back to them, getting ideas, looking back and saying, Jeez, there was a flower garden in there that I , that I would like to have some ideas, you know",sd
187585,A,"Well, you sound like you, That's the thing, you sound like you have the facilities to do that.",sv
187586,B,I get a lot of ideas from them.,sd
187587,B,"Yes,",aa
187588,B,we do.,sd
187589,B,We're out in the country,sd
187590,A,Oh.,b
187591,B,"we're right across from a river,",sd
187592,B,"and uh, you're right, the leaves are beautiful,",sv
187593,B,"and they are falling now,",sd
187594,B,so.,%
187595,A,Oh.,b
187596,B,"Uh, it just peaked, uh, last week,",sd
187597,B,"and it was just gorgeous out here,",sd
187598,B,but.,%
187599,A,I bet it is gorgeous.,ba
187600,B,"Yeah,",b
187601,B,it's beautiful.,sd
187602,B,"The other thing about magazines, the only thing I don't like, is they really get heavily into advertising",sd
187603,A,"I agree,",aa
187604,B,"and, you know, it's, it's, it's fine,",sd
187605,B,I'd rather almost have,sd
187606,A,Uh-huh.,b
187607,B,"I know that part, probably half their money comes from these people that are saying, uh, Put my ad in your paper and I'll pay you or whatever,",sd
187608,A,"Yeah,",b
187609,A,right.,b
187610,B,"but, uh, there's been some magazines I've looked at,",sd
187611,B,"and it's a real turn off to see every other page,  some kind of ad,",sd
187612,A,Every page.,^2
187613,A,"I do the same thing,",ba
187614,A,"I, I think I opened VOGUE the other day or something",sd
187615,B,"Yeah,",aa
187616,B,"VOGUE is,  heavily into that.",sd
187617,A,"and it was just nothing, uh-huh.",sd
187618,A,"And I thought, Why buy this?",sd
187619,B,"Yeah,",aa
187620,B,"exactly,",aa
187621,B,it's almost,sd
187622,A,"You know, what's the point?",qh
187623,B,"I mean, you could go into a store and get bombarded the same way,",sd
187624,A,That's right.,ba
187625,A,"And my number one pet peeve in a magazine, is when they put the perfume in it because, uh, real often, I don't like very heavy perfumes",sd
187626,B,"Yeah,",aa
187627,B,exactly.,aa
187628,A,"and very often, like, you know, in my bills, also, magazines and bills, and they'll, come out just stinking the whole thing.",sv
187629,B,"Exactly,",aa
187630,B,"yeah,",aa
187631,B,they're really getting into that,sd
187632,B,"so,",%
187633,A,Uh-huh.,b
187634,B,"But pretty much like I said, the magazines I've had, BETTER HOMES AND GARDEN,",sd
187635,B,"and now I need a switch,",sd
187636,B,"and I'm going back to GOURMET COOKING, because, um, I've had the magazine before, back in nineteen, uh, eighty-six,",sd
187637,A,Oh.,b
187638,B,"and I thought, Well, I'll give it a try again, because you get tired of one magazine,",sv
187639,B,and you need to try a change.,sv
187640,A,I understand.,ba
187641,A,"Well, do you , do you tear out of your magazines, your recipes",qy
187642,A,or do you keep it?,qy
187643,B,"Uh, yes,",ny
187644,B,"I do,",na
187645,B,"and sometimes, most of the time I tear them out.",sd
187646,A,Uh-huh.,b
187647,B,"A lot of times, if, uh, you know, if I got a chance to sit down at my typewriter, I'll go ahead and type out recipes,",sd
187648,B,"but what I usually do is I'll try it out in the magazine first, and, without tearing it out, and then give it a,",sd
187649,A,"Type it out, uh-huh.",b^m
187650,A,See how the family liked it,sd
187651,B,"Yeah,",b
187652,B,"and then if we like it it becomes part of the recipe collection,",sd
187653,B,"but, uh.",%
187654,A,"Oh, that's a good idea.",sd
187655,A,"Well, I'm going to pay attention more when I'm in the store to that COUNTRY LIVING, I remember seeing the cover.",sd
187656,B,Yeah.,b
187657,A,"Back when I decorated the house with a lot of the little country, uh, primitive things, the little, the little pigs and the jeez, and the ducks, and that, we had, that was the big rage here, couple of years ago.",sd
187658,B,Uh-huh.,b
187659,A,And I bought a lot of the country magazines,sd
187660,B,"Sure,",b
187661,B,sure.,b
187662,A,"and then it seems like when I put some of that away, I quit buying it,",sd
187663,A,but I had forgotten the recipes,sd
187664,B,Uh-huh.,b
187665,A,"and I'm going to,",sd
187666,A,"I'll have to check that out,",oo_co_cc
187667,B,"Yeah,",b
187668,B,"it, it, that's what I, I just went through, uh",sd
187669,B,we just recently moved from Minnesota to Wisconsin.,sd
187670,A,Uh-huh.,b
187671,B,"I went through all this,",sd
187672,B,I had this huge stack of HOUSE BEAUTIFUL,sd
187673,B,"I had COLONIAL TIMES,",sd
187674,B,I had GOURMET,sd
187675,A,And you don't want to part with any of them because there's one thing in each one,^2
187676,B,yeah.,b
187677,B,"It was hard,",sd
187678,B,"but I ended up, uh, reducing them down to like fifteen magazines out of, uh hundreds.",sd
187679,A,"Oh, that's good.",ba
187680,B,"And I just said, Okay, there's one picture in there that,",sd
187681,B,"it really doesn't, you know",sd
187682,A,Uh-huh.,b
187683,B,it's got to have more than that,sd
187684,A,right.,b
187685,B,it's got to have some good ideas,sd
187686,A,Right.,b
187687,B,it's got to have everything.,sd
187688,B,"So I just kind of went through,",sd
187689,B,"and I find that most of the magazines I really like is around Christmas time because,",sd
187690,A,"I, I know,",ba
187691,A,"Okay,","fo_o_fw_""_by_bc"
187692,A,"basically I can tell you that I like just about every music there is except for, uh, uh, real hard, hard rock,",sd
187693,A,I really can't get into that,sd
187694,A,"but I go from classical all the way to, uh, jazz and country and uh, soft pop, uh,",sd
187695,B,Uh-huh.,b
187696,B,Uh-huh.,b
187697,A,"so I pretty much have a, a wide range of, uh, what I like,",sd
187698,A,"and just, there isn't any particular music that I enjoy more than just listening to all kinds",sd
187699,B,Uh-huh.,b
187700,B,Yeah.,b
187701,A,so that's about it.,sd
187702,A,I can even take the,sd
187703,A,"now, it's, it's pretty neat music that they came out with,",sv
187704,A,so.,%
187705,B,"I'm pretty much the same way,",sd
187706,B,"but there's like certain types of country western I can't handle that twangy stuff,",sd
187707,A,Uh-huh.,b
187708,A,"Uh-huh,",b
187709,A,"sure,",b
187710,A,"the old, old stuff that came out, I think it was, was it, oh, jeez, came out with some of that, Hank Williams,",sd
187711,A,you talk about twangy.,"fo_o_fw_""_by_bc"
187712,B,Yeah.,b
187713,A,Yeah.,b
187714,B,My in-laws listen to the kind of music I hate,sd
187715,A,"Oh, yeah,",b
187716,A,"the old, old country,",sv
187717,A,Yeah.,b
187718,B,"But other than that, I like pretty much everything.",sd
187719,A,"Yeah,",b
187720,A,"yeah,",b
187721,A,"that's the way I am, too,",sd
187722,A,"so, other than, uh,",%
187723,A,"as far as instruments, I can go from piano to the saxophone.",sd
187724,A,"Lately, you know, with the new music that has come out, some of the really good, uh, music they have the saxophone playing,",sd
187725,B,Uh-huh.,b
187726,A,"and it's so funny, because you can take an instrument and forget what it really sounds like when it plays by itself.",sd
187727,B,"Uh-huh,",b
187728,B,uh-huh.,b
187729,A,"to Oops, are you okay, Tiana, come here honey.",t3
187730,A,"talking to Oh, my daughter just fell.",sd
187731,B,Do you like Kenny G?,qy
187732,A,"Uh, yeah,",ny
187733,A,a little bit.,sd
187734,B,Uh-huh.,b
187735,A,"I can, I can pretty much, to",%
187736,A,"Oh, it's all wet, Tiana.",t3
187737,A,"talking to I just wiped, uh, did the floor,",sd
187738,A,and she slipped.,sd
187739,B,"On,",%
187740,B,no.,ba
187741,A,"Anyway, but, uh, um, yeah,",%
187742,A,"I can take all kinds of music pretty much except for when you get, like I said, into the real hard rock,",sd
187743,B,Uh-huh.,b
187744,B,"Yeah,",b
187745,B,"the heavy metal,",bf
187746,A,"Yeah,",aa
187747,A,"I have no interest in that,",sd
187748,A,"I, I don't have interest of losing my ears,",sd
187749,A,"let's just put it that way, hearing, anyway,",sv
187750,B,"Yeah,",b
187751,B,"I saw Peter Townsend on T V last night,",sd
187752,B,and he said he's lost most of his hearing,sd
187753,A,"Uh-huh,",b
187754,A,sure.,b
187755,B,"and I thought, no wonder",sd
187756,B,so.,%
187757,A,"Uh-huh,",b
187758,A,exactly.,aa
187759,B,Um.,%
187760,A,"Okay,",b
187761,A,well it was good talking to you then.,fc
187762,B,"Well, same here.",fc
187763,A,Okay.,fc
187764,B,You all have a good day.,fc
187765,A,"You, too.",fc
187766,B,Bye-bye.,fc
187767,A,Bye now.,fc
187768,A,"Okay,","fo_o_fw_""_by_bc"
187769,A,"Scott, let's, uh, talk about advice that we can offer a parent where the child is going to go to a university",ad
187770,B,Uh-huh.,b
187771,B,Do you have any?,qy
187772,A,"and,",%
187773,B,Do you have any kids,qy
187774,B,"or,",%
187775,A,"I have some, yes, some children.",sd
187776,A,I have three boys.,sd
187777,B,Uh-huh.,b
187778,A,And they're all quite young,sd
187779,B,Uh-huh.,b
187780,A,and so we want to plan for their education,sd
187781,A,or we're saving right now,sd
187782,A,"and we're getting bonds, and, and, uh, and hopefully finances set aside so that they can choose a college that they want to.",sd
187783,A,How about yourself?,qo
187784,A,Do you have any kids?,qy
187785,B,"No,",nn
187786,B,"I'm in, I'm in graduate school right now",sd
187787,A,So I imagine you've gone through the experience yourself of selecting your college your own college.,sd
187788,B,Yeah.,aa
187789,B,"Yeah,",aa
187790,B,definitely.,aa
187791,B,"In fact, I'm even going, uh, selecting again for, for my P H D.",sd
187792,B,"It's, it's a close subject right now",sd
187793,A,Very good.,ba
187794,B,"Uh,",%
187795,A,"What, uh, what do you use as a basis to determine which college or university you go to?",qw
187796,B,"Well I use, uh, uh, uh, I have used, uh, several techniques depending on what,",sd
187797,B,"for undergraduate, I, I, you know, my criteria were much different than than like for graduate school.",sd
187798,A,Uh-huh.,b
187799,B,"Uh, when I, when I wanted to go to an undergraduate institution, I was looking for something that was, you know, rather small and easy to get around, you know. And what I would, what I thought would be easy to get through.",sd
187800,A,Uh-huh.,b
187801,A,Yeah,b
187802,A,"what you thought, huh.",bf
187803,B,Yeah,aa
187804,B,"And, and, uh, my choice of graduate schools was, uh, you know, it changed a whole lot.",sd
187805,B,"I, I got to where I, I wanted to, uh, graduate with a little, you know, with a name behind me, rather than, uh",sd
187806,A,Just the degree itself.,^2
187807,B,"yeah,",aa
187808,B,yeah.,aa
187809,A,"Well, that's a, that's, that's good, because I did quite a bit the same thing in my undergraduate work.",sd
187810,B,Uh-huh.,b
187811,A,"I wanted to get a school that was small enough, that was personable that you didn't have a lecture, uh, hall with about fifteen other students competing for the professor's attention",sd
187812,B,Uh-huh.,b
187813,B,Yeah.,b
187814,A,"and, uh, but you, I felt that I got a pretty good, uh, undergraduate, uh,",sd
187815,B,"Where, where did you go?",qw
187816,A,"I went to Utah State University which is in Logan, Utah",sd
187817,B,Okay.,bk
187818,B,Uh-huh.,b
187819,A,"and the nice thing about it too is, I knew that I wanted to get into business and that their business, College of Business, was accredited",sd
187820,A,and well known at least there in the State of Utah and around the surrounding states and so forth.,sd
187821,B,Uh-huh.,b
187822,B,Uh-huh.,b
187823,A,"And so I, I feel like, number one, you you also need to see what kind of name the,",sd
187824,A,"like you mentioned before, the name the college and university can, can give you and another thing that, uh, another reason why I chose that was the, the finances.",sv
